30.122950819672113, 0.12759522303838108
27.97131147540982, 0.12791324123169723
26.06557377049178, 0.1273386194483631
24.098360655737693, 0.12676460573040815
22.069672131147527, 0.12737814369801043
19.979508196721284, 0.12680534611081384
18.012295081967196, 0.12741827601303693
15.860655737704903, 0.1283297660164421
13.893442622950786, 0.13131658315902128
12.172131147540952, 0.13726832709052877
10.327868852458991, 0.1461886462032398
8.176229508196727, 0.15778262878824734
6.20901639344261, 0.1664074281266722
4.118852459016381, 0.17295629226054388
2.1516393442622785, 0.17445942987790047
0.2459016393442397, 0.17388480809456636
-1.8442622950819896, 0.1744989541275478
-3.872950819672141, 0.172145133044705
-5.77868852459018, 0.16771294449579222
-7.9303278688524586, 0.15972235734786205
-9.89754098360656, 0.14905932285839377
-11.8032786885246, 0.1392858880186798
-13.831967213114751, 0.13337123607530282
-15.860655737704931, 0.12953373546723745
-17.889344262295097, 0.12807012209952817
-19.79508196721312, 0.12719876441114952
-22.008196721311478, 0.12692391885975585
-24.036885245901644, 0.1272407209223136
-26.06557377049181, 0.12755752298487133
-27.848360655737707, 0.1266849491657343
-29.754098360655732, 0.1267037991924892
