30.117934119560786, 0.12887141716747252
28.2963264199539, 0.12915096471013515
26.049342551172543, 0.1291286732035004
24.107631828656622, 0.13089512448601515
22.349735664904415, 0.13444911361137474
20.168090009488935, 0.139486994110825
18.10871628033074, 0.14541894476827383
16.172698929103973, 0.15343545253264654
14.1783923003931, 0.164129953458949
12.118476345397852, 0.16946666064193516
10.36166463331977, 0.17421113671622013
7.993764402873786, 0.17478288373774348
6.232072658262155, 0.17417016854186437
4.165378880303642, 0.17206633229406718
2.40206045818082, 0.16966788667480007
0.2759929510641115, 0.16905155664000726
-1.6665311102074085, 0.16992514271082798
-3.9737020469025452, 0.17049749220550361
-5.793683068998249, 0.17256277017155425
-7.73403822692152, 0.17581733014022566
-9.73702046902536, 0.1769879354751254
-11.742984953233027, 0.17488470170048048
-13.995933306222042, 0.16831473197475638
-15.887759251728347, 0.15817691624117003
-17.78012742307172, 0.14744385703312096
-19.54778365189102, 0.14028346361815253
-21.739189372373595, 0.13460696157727475
-23.745967195336863, 0.1316108625909358
-25.81238986037685, 0.12980464808036996
-27.81754100582893, 0.12859427951741903
-29.70096245086079, 0.12768273763800403
