# Calibrated actuator disk source
# Turbine ID:                : disk1
# Thrust method:             : constantParameters
# Monitor reading method:    : actuatorDisk
# Rotation applied:          : 0.0000000000e+00
# Load distribution:         : NRELdistribution
#                 
# Time            # Uref            # Ctref           # Cpref           # Thr_Calc        # Thr_Applied     # errorT (%)      #                 
27                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
28                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
29                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
30                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
31                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
32                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
33                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
34                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
35                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
36                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
37                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
38                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
39                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
40                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
41                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
42                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
43                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
44                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
45                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
46                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
47                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
48                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
49                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
50                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
51                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
52                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
53                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
54                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
55                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
56                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
57                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
58                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
59                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
60                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
61                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
62                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
63                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
64                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
65                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
66                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
67                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
68                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
69                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
70                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
71                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
72                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
73                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
74                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
75                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
76                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
77                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
78                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
79                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
80                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
81                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
82                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
83                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
84                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
85                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
86                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
87                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
88                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
89                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
90                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
91                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
92                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
93                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
94                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
95                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
96                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
97                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
98                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
99                8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
100               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
101               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
102               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
103               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
104               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
105               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
106               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
107               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
108               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
109               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
110               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
111               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
112               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
113               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
114               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
115               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
116               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
117               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
118               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
119               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
120               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
121               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
122               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
123               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
124               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
125               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
126               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
127               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
128               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
129               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
130               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
131               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
132               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
133               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
134               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
135               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
136               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
137               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
138               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
139               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
140               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
141               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
142               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
143               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
144               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
145               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
146               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
147               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
148               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
149               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
150               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
151               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
152               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
153               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
154               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
155               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
156               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
157               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
158               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
159               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
160               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
161               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
162               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
163               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
164               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
165               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
166               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
167               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
168               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
169               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
170               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
171               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
172               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
173               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
174               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
175               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
176               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
177               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
178               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
179               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
180               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
181               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
182               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
183               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
184               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
185               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
186               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
187               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
188               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
189               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
190               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
191               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
192               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
193               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
194               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
195               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
196               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
197               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
198               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
199               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
200               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
201               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
202               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
203               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
204               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
205               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
206               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
207               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
208               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
209               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
210               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
211               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
212               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
213               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
214               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
215               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
216               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
217               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
218               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
219               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
220               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
221               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
222               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
223               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
224               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
225               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
226               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
227               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
228               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
229               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
230               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
231               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
232               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
233               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
234               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
235               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
236               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
237               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
238               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
239               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
240               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
241               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
242               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
243               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
244               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
245               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
246               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
247               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
248               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
249               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
250               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
251               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
252               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
253               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
254               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
255               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
256               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
257               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
258               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
259               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
260               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
261               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
262               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
263               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
264               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
265               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
266               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
267               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
268               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
269               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
270               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
271               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
272               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
273               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
274               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
275               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
276               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
277               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
278               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
279               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
280               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
281               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
282               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
283               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
284               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
285               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
286               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
287               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
288               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
289               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
290               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
291               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
292               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
293               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
294               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
295               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
296               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
297               8.000e+00		7.700e-01	0.000e+00	3.077e+05		3.045e+05	-1.052e+00	
